feature,target,correlation,t_stat,p_value,n_obs,abs_corr,abs_t_stat
sol_flow_imbalance_5s_lag1m,fwd_return_10s,-0.003052374987933774,-28.36621076153898,0.0,86362030,0.003052374987933774,28.36621076153898
sol_flow_imbalance_5s_lag1m,fwd_return_30s,-0.002922130425656256,-27.144368482092766,0.0,86289230,0.002922130425656256,27.144368482092766
sol_flow_imbalance_5s_lag1m,fwd_return_1m,-0.0014862671955787568,-13.797522892175463,0.0,86180203,0.0014862671955787568,13.797522892175463
sol_flow_imbalance_5s_lag1m,fwd_return_5m,-0.0047710888062496536,-44.06903802876928,0.0,85314385,0.0047710888062496536,44.06903802876928
sol_flow_imbalance_5s_lag1m,fwd_return_15m,-0.004327781469235248,-39.466138013999796,0.0,83159236,0.004327781469235248,39.466138013999796
sol_flow_imbalance_5s_lag1m,fwd_vol_1s,-0.01690413039169179,-157.14388396798938,0.0,86394320,0.01690413039169179,157.14388396798938
sol_flow_imbalance_5s_lag1m,fwd_vol_5s,-0.019838810828140076,-184.41760725358998,0.0,86377880,0.019838810828140076,184.41760725358998
sol_flow_imbalance_5s_lag1m,fwd_vol_10s,-0.020648739218945163,-191.9268530816648,0.0,86357330,0.020648739218945163,191.9268530816648
sol_flow_imbalance_5s_lag1m,fwd_vol_30s,-0.021237377966100736,-197.3066230952201,0.0,86275130,0.021237377966100736,197.3066230952201
sol_flow_imbalance_5s_lag1m,fwd_vol_1m,-0.021698738757284956,-201.45100590752963,0.0,86152003,0.021698738757284956,201.45100590752963
sol_flow_imbalance_5s_lag1m,fwd_vol_5m,-0.02126756989518435,-196.3234073610358,0.0,85174964,0.02126756989518435,196.3234073610358
sol_flow_imbalance_5s_lag1m,fwd_vol_15m,-0.019963769933504898,-181.64147798855961,0.0,82750729,0.019963769933504898,181.64147798855961
sol_flow_imbalance_5s_lag2m,fwd_return_100ms,-0.0002490556583961431,-2.314970259624455,0.02061456204900436,86396866,0.0002490556583961431,2.314970259624455
sol_flow_imbalance_5s_lag2m,fwd_return_500ms,-0.0007026003163940694,-6.530610438750584,6.550249231906946e-11,86395410,0.0007026003163940694,6.530610438750584
sol_flow_imbalance_5s_lag2m,fwd_return_1s,-0.001065119787415599,-9.900097113827195,0.0,86393590,0.001065119787415599,9.900097113827195
sol_flow_imbalance_5s_lag2m,fwd_return_5s,-0.0021982422564739887,-20.43058290537353,0.0,86379030,0.0021982422564739887,20.43058290537353
sol_flow_imbalance_5s_lag2m,fwd_return_10s,-0.003176302633680461,-29.51769658395712,0.0,86360830,0.003176302633680461,29.51769658395712
sol_flow_imbalance_5s_lag2m,fwd_return_30s,-0.004748692984214319,-44.11174730061923,0.0,86288030,0.004748692984214319,44.11174730061923
sol_flow_imbalance_5s_lag2m,fwd_return_1m,-0.0031412288897639724,-29.1610027164557,0.0,86179003,0.0031412288897639724,29.1610027164557
sol_flow_imbalance_5s_lag2m,fwd_return_5m,-0.006221755610087939,-57.468442465230446,0.0,85313185,0.006221755610087939,57.468442465230446
sol_flow_imbalance_5s_lag2m,fwd_return_15m,-0.004309703419273135,-39.30099305538216,0.0,83158036,0.004309703419273135,39.30099305538216
sol_flow_imbalance_5s_lag2m,fwd_vol_1s,-0.016005636147745767,-148.78808361791343,0.0,86393120,0.016005636147745767,148.78808361791343
sol_flow_imbalance_5s_lag2m,fwd_vol_5s,-0.018622617774216185,-173.1068678081869,0.0,86376680,0.018622617774216185,173.1068678081869
sol_flow_imbalance_5s_lag2m,fwd_vol_10s,-0.019557194281689356,-181.77585746959812,0.0,86356130,0.019557194281689356,181.77585746959812
sol_flow_imbalance_5s_lag2m,fwd_vol_30s,-0.020266317369781565,-188.2798445439004,0.0,86273930,0.020266317369781565,188.2798445439004
sol_flow_imbalance_5s_lag2m,fwd_vol_1m,-0.020575334923738822,-191.0154609159763,0.0,86150803,0.020575334923738822,191.0154609159763
sol_flow_imbalance_5s_lag2m,fwd_vol_5m,-0.020565286677019002,-189.8364223225067,0.0,85173764,0.020565286677019002,189.8364223225067
sol_flow_imbalance_5s_lag2m,fwd_vol_15m,-0.019633890431873958,-178.63758842881478,0.0,82749529,0.019633890431873958,178.63758842881478
sol_flow_imbalance_5s_lag5m,fwd_return_100ms,-1.59269536385126e-05,-0.14803769787270427,0.8823130177430636,86393133,1.59269536385126e-05,0.14803769787270427
sol_flow_imbalance_5s_lag5m,fwd_return_500ms,-0.00017745979313008113,-1.649437731325311,0.09905799378616242,86391677,0.00017745979313008113,1.649437731325311
sol_flow_imbalance_5s_lag5m,fwd_return_1s,-0.00030709034997211296,-2.854286493063983,0.004313362418965738,86389857,0.00030709034997211296,2.854286493063983
sol_flow_imbalance_5s_lag5m,fwd_return_5s,-0.0011414842904853468,-10.608769017559654,0.0,86375297,0.0011414842904853468,10.608769017559654
sol_flow_imbalance_5s_lag5m,fwd_return_10s,-0.001906821569378643,-17.719842511125464,0.0,86357097,0.001906821569378643,17.719842511125464
sol_flow_imbalance_5s_lag5m,fwd_return_30s,-0.0021091170653041516,-19.591492809391504,0.0,86284297,0.0021091170653041516,19.591492809391504
sol_flow_imbalance_5s_lag5m,fwd_return_1m,0.00010218227487725222,0.9485645515145972,0.3428421299452262,86175270,0.00010218227487725222,0.9485645515145972
sol_flow_imbalance_5s_lag5m,fwd_return_5m,-0.0025423928750958357,-23.48240842502426,0.0,85309452,0.0025423928750958357,23.48240842502426
sol_flow_imbalance_5s_lag5m,fwd_return_15m,-0.0011042662329882266,-10.069697299061257,0.0,83154303,0.0011042662329882266,10.069697299061257
sol_flow_imbalance_5s_lag5m,fwd_vol_1s,-0.014735116052527027,-136.97171853669158,0.0,86389387,0.014735116052527027,136.97171853669158
sol_flow_imbalance_5s_lag5m,fwd_vol_5s,-0.01773117655120737,-164.8142272841707,0.0,86372947,0.01773117655120737,164.8142272841707
sol_flow_imbalance_5s_lag5m,fwd_vol_10s,-0.01871531912924573,-173.9444204721505,0.0,86352397,0.01871531912924573,173.9444204721505
sol_flow_imbalance_5s_lag5m,fwd_vol_30s,-0.019546922399029578,-181.58993058402325,0.0,86270197,0.019546922399029578,181.58993058402325
sol_flow_imbalance_5s_lag5m,fwd_vol_1m,-0.019775197570382808,-183.58027473818026,0.0,86147070,0.019775197570382808,183.58027473818026
sol_flow_imbalance_5s_lag5m,fwd_vol_5m,-0.019214364597843116,-177.35752051490869,0.0,85170031,0.019214364597843116,177.35752051490869
sol_flow_imbalance_5s_lag5m,fwd_vol_15m,-0.01958333561498996,-178.17342322227725,0.0,82745796,0.01958333561498996,178.17342322227725
sol_flow_imbalance_30s_lag0,fwd_return_100ms,0.002338318179067969,21.735008522900664,0.0,86399266,0.002338318179067969,21.735008522900664
sol_flow_imbalance_30s_lag0,fwd_return_500ms,0.003217815868293758,29.90988887698308,0.0,86397810,0.003217815868293758,29.90988887698308
sol_flow_imbalance_30s_lag0,fwd_return_1s,0.0038429203765735676,35.71999428928763,0.0,86395990,0.0038429203765735676,35.71999428928763
sol_flow_imbalance_30s_lag0,fwd_return_5s,0.0027010920463704296,25.104475833969325,0.0,86381430,0.0027010920463704296,25.104475833969325
sol_flow_imbalance_30s_lag0,fwd_return_10s,0.0013821337427205116,12.84443241373172,0.0,86363230,0.0013821337427205116,12.84443241373172
sol_flow_imbalance_30s_lag0,fwd_return_30s,-0.0006455012001099023,-5.996232390611455,2.0194876881873824e-09,86290430,0.0006455012001099023,5.996232390611455
sol_flow_imbalance_30s_lag0,fwd_return_1m,-0.0031501478740618054,-29.24420843897546,0.0,86181403,0.0031501478740618054,29.24420843897546
sol_flow_imbalance_30s_lag0,fwd_return_5m,-0.009770701528425038,-90.25279485263123,0.0,85315585,0.009770701528425038,90.25279485263123
sol_flow_imbalance_30s_lag0,fwd_return_15m,-0.007959973591957804,-72.59116387891774,0.0,83160436,0.007959973591957804,72.59116387891774
sol_flow_imbalance_30s_lag0,fwd_vol_1s,-0.029230239980378124,-271.808853552785,0.0,86395520,0.029230239980378124,271.808853552785
sol_flow_imbalance_30s_lag0,fwd_vol_5s,-0.033893076936126816,-315.1845123080151,0.0,86379080,0.033893076936126816,315.1845123080151
sol_flow_imbalance_30s_lag0,fwd_vol_10s,-0.035216637590401646,-327.46883841547236,0.0,86358530,0.035216637590401646,327.46883841547236
sol_flow_imbalance_30s_lag0,fwd_vol_30s,-0.03612341570736711,-335.7516658655171,0.0,86276330,0.03612341570736711,335.7516658655171
sol_flow_imbalance_30s_lag0,fwd_vol_1m,-0.03597997006314243,-334.17795621913257,0.0,86153203,0.03597997006314243,334.17795621913257
sol_flow_imbalance_30s_lag0,fwd_vol_5m,-0.033616158648177526,-310.4221077041147,0.0,85176164,0.033616158648177526,310.4221077041147
sol_flow_imbalance_30s_lag0,fwd_vol_15m,-0.031153996510502886,-283.5395750046265,0.0,82751929,0.031153996510502886,283.5395750046265
sol_flow_imbalance_30s_lag100ms,fwd_return_100ms,0.0015836789494599241,14.720504863459166,0.0,86399264,0.0015836789494599241,14.720504863459166
sol_flow_imbalance_30s_lag100ms,fwd_return_500ms,0.0026464414955960002,24.598871024299417,0.0,86397808,0.0026464414955960002,24.598871024299417
sol_flow_imbalance_30s_lag100ms,fwd_return_1s,0.003395900593755146,31.564888226497256,0.0,86395988,0.003395900593755146,31.564888226497256
sol_flow_imbalance_30s_lag100ms,fwd_return_5s,0.002374612248245149,22.070090427937338,0.0,86381428,0.002374612248245149,22.070090427937338
sol_flow_imbalance_30s_lag100ms,fwd_return_10s,0.0011498515945242245,10.685786853347032,0.0,86363228,0.0011498515945242245,10.685786853347032
sol_flow_imbalance_30s_lag100ms,fwd_return_30s,-0.0007846363399768711,-7.288696363985231,3.1308289294429414e-13,86290428,0.0007846363399768711,7.288696363985231
sol_flow_imbalance_30s_lag100ms,fwd_return_1m,-0.003251409041100236,-30.184269829564197,0.0,86181401,0.003251409041100236,30.184269829564197
sol_flow_imbalance_30s_lag100ms,fwd_return_5m,-0.00981249664775013,-90.63889593245774,0.0,85315583,0.00981249664775013,90.63889593245774
sol_flow_imbalance_30s_lag100ms,fwd_return_15m,-0.00798210352621974,-72.79299029399462,0.0,83160434,0.00798210352621974,72.79299029399462
sol_flow_imbalance_30s_lag100ms,fwd_vol_1s,-0.02916380596972635,-271.190561232612,0.0,86395518,0.02916380596972635,271.190561232612
sol_flow_imbalance_30s_lag100ms,fwd_vol_5s,-0.03385863736855988,-314.8638743635157,0.0,86379078,0.03385863736855988,314.8638743635157
sol_flow_imbalance_30s_lag100ms,fwd_vol_10s,-0.03519091100057175,-327.2293141347994,0.0,86358528,0.03519091100057175,327.2293141347994
sol_flow_imbalance_30s_lag100ms,fwd_vol_30s,-0.03610627080400746,-335.5920993824587,0.0,86276328,0.03610627080400746,335.5920993824587
sol_flow_imbalance_30s_lag100ms,fwd_vol_1m,-0.03596702800663924,-334.0575922326023,0.0,86153201,0.03596702800663924,334.0575922326023
sol_flow_imbalance_30s_lag100ms,fwd_vol_5m,-0.03361210563124217,-310.3846349016741,0.0,85176162,0.03361210563124217,310.3846349016741
sol_flow_imbalance_30s_lag100ms,fwd_vol_15m,-0.031152429551223035,-283.5252964733136,0.0,82751927,0.031152429551223035,283.5252964733136
sol_flow_imbalance_30s_lag200ms,fwd_return_100ms,0.0012947737232138735,12.035087509687788,0.0,86399262,0.0012947737232138735,12.035087509687788
sol_flow_imbalance_30s_lag200ms,fwd_return_500ms,0.0024198776242652267,22.49292977770496,0.0,86397806,0.0024198776242652267,22.49292977770496
sol_flow_imbalance_30s_lag200ms,fwd_return_1s,0.0031543883374635204,29.32000882706888,0.0,86395986,0.0031543883374635204,29.32000882706888
sol_flow_imbalance_30s_lag200ms,fwd_return_5s,0.002146597989935828,19.950872744377204,0.0,86381426,0.002146597989935828,19.950872744377204
sol_flow_imbalance_30s_lag200ms,fwd_return_10s,0.0009848540998785365,9.152432425043362,0.0,86363226,0.0009848540998785365,9.152432425043362
sol_flow_imbalance_30s_lag200ms,fwd_return_30s,-0.0008848906725389794,-8.219986207460668,2.220446049250313e-16,86290426,0.0008848906725389794,8.219986207460668
sol_flow_imbalance_30s_lag200ms,fwd_return_1m,-0.0033252298416380608,-30.86958814365516,0.0,86181399,0.0033252298416380608,30.86958814365516
sol_flow_imbalance_30s_lag200ms,fwd_return_5m,-0.009841625008957178,-90.9079821299098,0.0,85315581,0.009841625008957178,90.9079821299098
sol_flow_imbalance_30s_lag200ms,fwd_return_15m,-0.00799669297924675,-72.92604679522586,0.0,83160432,0.00799669297924675,72.92604679522586
sol_flow_imbalance_30s_lag200ms,fwd_vol_1s,-0.02911768201197763,-270.7612929844367,0.0,86395516,0.02911768201197763,270.7612929844367
sol_flow_imbalance_30s_lag200ms,fwd_vol_5s,-0.03382954966648126,-314.59306346696195,0.0,86379076,0.03382954966648126,314.59306346696195
sol_flow_imbalance_30s_lag200ms,fwd_vol_10s,-0.03516807522023774,-327.01670450862457,0.0,86358526,0.03516807522023774,327.01670450862457
sol_flow_imbalance_30s_lag200ms,fwd_vol_30s,-0.036090346096944496,-335.44388917812955,0.0,86276326,0.036090346096944496,335.44388917812955
sol_flow_imbalance_30s_lag200ms,fwd_vol_1m,-0.03595476088278487,-333.94350522470774,0.0,86153199,0.03595476088278487,333.94350522470774
sol_flow_imbalance_30s_lag200ms,fwd_vol_5m,-0.03360821278965068,-310.3486428967118,0.0,85176160,0.03360821278965068,310.3486428967118
sol_flow_imbalance_30s_lag200ms,fwd_vol_15m,-0.0311509665973783,-283.5119654407654,0.0,82751925,0.0311509665973783,283.5119654407654
sol_flow_imbalance_30s_lag500ms,fwd_return_100ms,0.0010336461828972755,9.607870339331742,0.0,86399256,0.0010336461828972755,9.607870339331742
sol_flow_imbalance_30s_lag500ms,fwd_return_500ms,0.0022898637951251,21.284434993723067,0.0,86397800,0.0022898637951251,21.284434993723067
sol_flow_imbalance_30s_lag500ms,fwd_return_1s,0.002764478001103861,25.69576551078028,0.0,86395980,0.002764478001103861,25.69576551078028
sol_flow_imbalance_30s_lag500ms,fwd_return_5s,0.0016457098834493297,15.295512382185912,0.0,86381420,0.0016457098834493297,15.295512382185912
sol_flow_imbalance_30s_lag500ms,fwd_return_10s,0.0006160270324041361,5.724851961731485,1.035243135660835e-08,86363220,0.0006160270324041361,5.724851961731485
sol_flow_imbalance_30s_lag500ms,fwd_return_30s,-0.0011181237974242457,-10.386553170488135,0.0,86290420,0.0011181237974242457,10.386553170488135
sol_flow_imbalance_30s_lag500ms,fwd_return_1m,-0.003498105990804579,-32.474492378769305,0.0,86181393,0.003498105990804579,32.474492378769305
sol_flow_imbalance_30s_lag500ms,fwd_return_5m,-0.009907253739954673,-91.51425675923447,0.0,85315575,0.009907253739954673,91.51425675923447
sol_flow_imbalance_30s_lag500ms,fwd_return_15m,-0.008027480374638858,-73.20682865567015,0.0,83160426,0.008027480374638858,73.20682865567015
sol_flow_imbalance_30s_lag500ms,fwd_vol_1s,-0.029044150251772524,-270.0769439362182,0.0,86395510,0.029044150251772524,270.0769439362182
sol_flow_imbalance_30s_lag500ms,fwd_vol_5s,-0.03375754777578897,-313.92271655872946,0.0,86379070,0.03375754777578897,313.92271655872946
sol_flow_imbalance_30s_lag500ms,fwd_vol_10s,-0.03510631771342946,-326.44172057759255,0.0,86358520,0.03510631771342946,326.44172057759255
sol_flow_imbalance_30s_lag500ms,fwd_vol_30s,-0.036045055602686324,-335.02237432954973,0.0,86276320,0.036045055602686324,335.02237432954973
sol_flow_imbalance_30s_lag500ms,fwd_vol_1m,-0.03591943692137067,-333.6149848398501,0.0,86153193,0.03591943692137067,333.6149848398501
sol_flow_imbalance_30s_lag500ms,fwd_vol_5m,-0.033596798865424805,-310.2431131351664,0.0,85176154,0.033596798865424805,310.2431131351664
sol_flow_imbalance_30s_lag500ms,fwd_vol_15m,-0.03114668056929261,-283.4729091750394,0.0,82751919,0.03114668056929261,283.4729091750394
sol_flow_imbalance_30s_lag1s,fwd_return_100ms,0.0008759285135074387,8.141863211232394,4.440892098500626e-16,86399246,0.0008759285135074387,8.141863211232394
sol_flow_imbalance_30s_lag1s,fwd_return_500ms,0.001672810550993723,15.548864484626225,0.0,86397790,0.001672810550993723,15.548864484626225
sol_flow_imbalance_30s_lag1s,fwd_return_1s,0.001990959388837991,18.505890993852002,0.0,86395970,0.001990959388837991,18.505890993852002
sol_flow_imbalance_30s_lag1s,fwd_return_5s,0.0009023154307505887,8.386267295592189,0.0,86381410,0.0009023154307505887,8.386267295592189
sol_flow_imbalance_30s_lag1s,fwd_return_10s,6.826304776948533e-05,0.6343808412850601,0.5258323114260302,86363210,6.826304776948533e-05,0.6343808412850601
sol_flow_imbalance_30s_lag1s,fwd_return_30s,-0.0014782291921293085,-13.731674815887827,0.0,86290410,0.0014782291921293085,13.731674815887827
sol_flow_imbalance_30s_lag1s,fwd_return_1m,-0.00376547278616891,-34.956610595447216,0.0,86181383,0.00376547278616891,34.956610595447216
sol_flow_imbalance_30s_lag1s,fwd_return_5m,-0.01000862174449346,-92.45069069010569,0.0,85315565,0.01000862174449346,92.45069069010569
sol_flow_imbalance_30s_lag1s,fwd_return_15m,-0.00807437986355782,-73.6345532160504,0.0,83160416,0.00807437986355782,73.6345532160504
sol_flow_imbalance_30s_lag1s,fwd_vol_1s,-0.028973530453225746,-269.41969364632007,0.0,86395500,0.028973530453225746,269.41969364632007
sol_flow_imbalance_30s_lag1s,fwd_vol_5s,-0.03364948057232678,-312.9166043939788,0.0,86379060,0.03364948057232678,312.9166043939788
sol_flow_imbalance_30s_lag1s,fwd_vol_10s,-0.035006110557025585,-325.508764547098,0.0,86358510,0.035006110557025585,325.508764547098
sol_flow_imbalance_30s_lag1s,fwd_vol_30s,-0.03597111424484203,-334.3342123934922,0.0,86276310,0.03597111424484203,334.3342123934922
sol_flow_imbalance_30s_lag1s,fwd_vol_1m,-0.03586200824563874,-333.0808881376325,0.0,86153183,0.03586200824563874,333.0808881376325
sol_flow_imbalance_30s_lag1s,fwd_vol_5m,-0.033578008847541134,-310.06938625489215,0.0,85176144,0.033578008847541134,310.06938625489215
sol_flow_imbalance_30s_lag1s,fwd_vol_15m,-0.031139813208665233,-283.4103299928835,0.0,82751909,0.031139813208665233,283.4103299928835
sol_flow_imbalance_30s_lag2s,fwd_return_100ms,0.0002924335514318589,2.7182045683560814,0.0065637255779458226,86399226,0.0002924335514318589,2.7182045683560814
sol_flow_imbalance_30s_lag2s,fwd_return_500ms,0.0005072705010262594,4.71510018809592,2.415922192300357e-06,86397770,0.0005072705010262594,4.71510018809592
sol_flow_imbalance_30s_lag2s,fwd_return_1s,0.0006115017007146438,5.683873943762291,1.3167777090927757e-08,86395950,0.0006115017007146438,5.683873943762291
sol_flow_imbalance_30s_lag2s,fwd_return_5s,-0.00013090248296963313,-1.2166284758689425,0.22374560663714527,86381390,0.00013090248296963313,1.2166284758689425
sol_flow_imbalance_30s_lag2s,fwd_return_10s,-0.0005979777475979132,-5.557115628448482,2.7426988680190334e-08,86363190,0.0005979777475979132,5.557115628448482
sol_flow_imbalance_30s_lag2s,fwd_return_30s,-0.0019836202505001685,-18.42640441319767,0.0,86290390,0.0019836202505001685,18.42640441319767
sol_flow_imbalance_30s_lag2s,fwd_return_1m,-0.0041408345200108455,-38.44131828117302,0.0,86181363,0.0041408345200108455,38.44131828117302
sol_flow_imbalance_30s_lag2s,fwd_return_5m,-0.010146137338052816,-93.7210555832263,0.0,85315545,0.010146137338052816,93.7210555832263
sol_flow_imbalance_30s_lag2s,fwd_return_15m,-0.008129223097149807,-74.13472178372741,0.0,83160396,0.008129223097149807,74.13472178372741
sol_flow_imbalance_30s_lag2s,fwd_vol_1s,-0.02872752175491295,-267.130174167519,0.0,86395480,0.02872752175491295,267.130174167519
sol_flow_imbalance_30s_lag2s,fwd_vol_5s,-0.03342860627597991,-310.86028670161494,0.0,86379040,0.03342860627597991,310.86028670161494
sol_flow_imbalance_30s_lag2s,fwd_vol_10s,-0.0348036557122596,-323.62388524929133,0.0,86358490,0.0348036557122596,323.62388524929133
sol_flow_imbalance_30s_lag2s,fwd_vol_30s,-0.035822459932736174,-332.95072444954184,0.0,86276290,0.035822459932736174,332.95072444954184
sol_flow_imbalance_30s_lag2s,fwd_vol_1m,-0.03574758881873163,-332.01677738982295,0.0,86153163,0.03574758881873163,332.01677738982295
sol_flow_imbalance_30s_lag2s,fwd_vol_5m,-0.033541013785746775,-309.72734144400863,0.0,85176124,0.033541013785746775,309.72734144400863
sol_flow_imbalance_30s_lag2s,fwd_vol_15m,-0.031125819330924252,-283.2828108452244,0.0,82751889,0.031125819330924252,283.2828108452244
sol_flow_imbalance_30s_lag5s,fwd_return_100ms,-0.0001402308292725578,-1.3034617060248561,0.19241718528464613,86399166,0.0001402308292725578,1.3034617060248561
sol_flow_imbalance_30s_lag5s,fwd_return_500ms,-0.00029147924874579526,-2.7093104411636277,0.00674232337092473,86397710,0.00029147924874579526,2.7093104411636277
sol_flow_imbalance_30s_lag5s,fwd_return_1s,-0.00033223898343002123,-3.0881412009814766,0.0020141281036214487,86395890,0.00033223898343002123,3.0881412009814766
sol_flow_imbalance_30s_lag5s,fwd_return_5s,-0.0007356503622896841,-6.837250771867577,8.072653656654438e-12,86381330,0.0007356503622896841,6.837250771867577
sol_flow_imbalance_30s_lag5s,fwd_return_10s,-0.0008474497261813266,-7.87550264168317,3.3306690738754696e-15,86363130,0.0008474497261813266,7.87550264168317
sol_flow_imbalance_30s_lag5s,fwd_return_30s,-0.002472293579160559,-22.965844932659003,0.0,86290330,0.002472293579160559,22.965844932659003
sol_flow_imbalance_30s_lag5s,fwd_return_1m,-0.004531896823036091,-42.071790635143,0.0,86181303,0.004531896823036091,42.071790635143
sol_flow_imbalance_30s_lag5s,fwd_return_5m,-0.01025500444955046,-94.7267457032572,0.0,85315485,0.01025500444955046,94.7267457032572
sol_flow_imbalance_30s_lag5s,fwd_return_15m,-0.008117408353640807,-74.02694302501176,0.0,83160336,0.008117408353640807,74.02694302501176
sol_flow_imbalance_30s_lag5s,fwd_vol_1s,-0.028083331225859053,-261.1351315780705,0.0,86395420,0.028083331225859053,261.1351315780705
sol_flow_imbalance_30s_lag5s,fwd_vol_5s,-0.03291882509470433,-306.1144255559329,0.0,86378980,0.03291882509470433,306.1144255559329
sol_flow_imbalance_30s_lag5s,fwd_vol_10s,-0.03429029885704066,-318.844633405669,0.0,86358430,0.03429029885704066,318.844633405669
sol_flow_imbalance_30s_lag5s,fwd_vol_30s,-0.03543427007354864,-329.338030769179,0.0,86276230,0.03543427007354864,329.338030769179
sol_flow_imbalance_30s_lag5s,fwd_vol_1m,-0.03543577611298683,-329.1169487546791,0.0,86153103,0.03543577611298683,329.1169487546791
sol_flow_imbalance_30s_lag5s,fwd_vol_5m,-0.03344099841968741,-308.80262657022286,0.0,85176064,0.03344099841968741,308.80262657022286
sol_flow_imbalance_30s_lag5s,fwd_vol_15m,-0.03108818292029928,-282.9398395867504,0.0,82751829,0.03108818292029928,282.9398395867504
sol_flow_imbalance_30s_lag10s,fwd_return_100ms,-0.00018214769265553608,-1.6930828096387815,0.09043970949804847,86399066,0.00018214769265553608,1.6930828096387815
sol_flow_imbalance_30s_lag10s,fwd_return_500ms,-0.00042620961874372627,-3.9616321323619874,7.443922830097094e-05,86397610,0.00042620961874372627,3.9616321323619874
sol_flow_imbalance_30s_lag10s,fwd_return_1s,-0.0005201326810986177,-4.834599314431885,1.334143146181077e-06,86395790,0.0005201326810986177,4.834599314431885
sol_flow_imbalance_30s_lag10s,fwd_return_5s,-0.0004900316010379746,-4.554427851200557,5.2528420504405204e-06,86381230,0.0004900316010379746,4.554427851200557
sol_flow_imbalance_30s_lag10s,fwd_return_10s,-0.0007665801793638563,-7.1239628167624005,1.0487166690609229e-12,86363030,0.0007665801793638563,7.1239628167624005
sol_flow_imbalance_30s_lag10s,fwd_return_30s,-0.0028134618884541845,-26.13506373977316,0.0,86290230,0.0028134618884541845,26.13506373977316
sol_flow_imbalance_30s_lag10s,fwd_return_1m,-0.0048279366639048926,-44.82010778875802,0.0,86181203,0.0048279366639048926,44.82010778875802
sol_flow_imbalance_30s_lag10s,fwd_return_5m,-0.010293690119704785,-95.08407209992642,0.0,85315385,0.010293690119704785,95.08407209992642
sol_flow_imbalance_30s_lag10s,fwd_return_15m,-0.008019343021124207,-73.13253151622011,0.0,83160236,0.008019343021124207,73.13253151622011
sol_flow_imbalance_30s_lag10s,fwd_vol_1s,-0.02735105857550864,-254.32072194687726,0.0,86395320,0.02735105857550864,254.32072194687726
sol_flow_imbalance_30s_lag10s,fwd_vol_5s,-0.03215982334038526,-299.04884912225197,0.0,86378880,0.03215982334038526,299.04884912225197
sol_flow_imbalance_30s_lag10s,fwd_vol_10s,-0.03353579757013928,-311.8208163034401,0.0,86358330,0.03353579757013928,311.8208163034401
sol_flow_imbalance_30s_lag10s,fwd_vol_30s,-0.03487345404661253,-324.1190321134561,0.0,86276130,0.03487345404661253,324.1190321134561
sol_flow_imbalance_30s_lag10s,fwd_vol_1m,-0.03498288342682288,-324.9052401981109,0.0,86153003,0.03498288342682288,324.9052401981109
sol_flow_imbalance_30s_lag10s,fwd_vol_5m,-0.033294534856261285,-307.4484603208084,0.0,85175964,0.033294534856261285,307.4484603208084
sol_flow_imbalance_30s_lag10s,fwd_vol_15m,-0.031038253081121164,-282.4848087887417,0.0,82751729,0.031038253081121164,282.4848087887417
sol_flow_imbalance_30s_lag30s,fwd_return_100ms,-0.0003014842603148043,-2.8023229074204417,0.00507360743227947,86398666,0.0003014842603148043,2.8023229074204417
sol_flow_imbalance_30s_lag30s,fwd_return_500ms,-0.0007166480407795187,-6.661252304284647,2.7150504067208203e-11,86397210,0.0007166480407795187,6.661252304284647
sol_flow_imbalance_30s_lag30s,fwd_return_1s,-0.0009983062649483556,-9.279173447214607,0.0,86395390,0.0009983062649483556,9.279173447214607
sol_flow_imbalance_30s_lag30s,fwd_return_5s,-0.0018788990203244002,-17.462760103749307,0.0,86380830,0.0018788990203244002,17.462760103749307
sol_flow_imbalance_30s_lag30s,fwd_return_10s,-0.0024097315616382715,-22.394060724307725,0.0,86362630,0.0024097315616382715,22.394060724307725
sol_flow_imbalance_30s_lag30s,fwd_return_30s,-0.0038381168814393424,-35.65342011283578,0.0,86289830,0.0038381168814393424,35.65342011283578
sol_flow_imbalance_30s_lag30s,fwd_return_1m,-0.005236758167646352,-48.615385841657,0.0,86180803,0.005236758167646352,48.615385841657
sol_flow_imbalance_30s_lag30s,fwd_return_5m,-0.010083509113388222,-93.14218666011558,0.0,85314985,0.010083509113388222,93.14218666011558
sol_flow_imbalance_30s_lag30s,fwd_return_15m,-0.0075961902442599075,-69.27318727098748,0.0,83159836,0.0075961902442599075,69.27318727098748
sol_flow_imbalance_30s_lag30s,fwd_vol_1s,-0.02570716243415358,-239.02415473432816,0.0,86394920,0.02570716243415358,239.02415473432816
sol_flow_imbalance_30s_lag30s,fwd_vol_5s,-0.030493789572560357,-283.5412082510163,0.0,86378480,0.030493789572560357,283.5412082510163
sol_flow_imbalance_30s_lag30s,fwd_vol_10s,-0.031953760971971466,-297.0947099868492,0.0,86357930,0.031953760971971466,297.0947099868492
sol_flow_imbalance_30s_lag30s,fwd_vol_30s,-0.03343866174374563,-310.76789219043735,0.0,86275730,0.03343866174374563,310.76789219043735
sol_flow_imbalance_30s_lag30s,fwd_vol_1m,-0.03363224393780929,-312.34589416035476,0.0,86152603,0.03363224393780929,312.34589416035476
sol_flow_imbalance_30s_lag30s,fwd_vol_5m,-0.03278592152167296,-302.74601800417,0.0,85175564,0.03278592152167296,302.74601800417
sol_flow_imbalance_30s_lag30s,fwd_vol_15m,-0.030830952873485105,-280.5956524581125,0.0,82751329,0.030830952873485105,280.5956524581125
